id,source,source_relative_path,category,type,extension,extraction_method,chunk_id,total_chunks,date_ajout,text_len,text
MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx_1,MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx,Exigences/MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,1,7,2026-06-12T15:13:57.016561,855,"| Exigence idenfiée pendant la phase | Description de l'exigence | Source | Desciption de la solution ADDIXO | Ecart entre exigence client et la solution proposée - préciser aussi les limites et hypothèses si applicable | Validation Interne | Validation Interne par: | Statut Client | HJ Dev | HJ Analyse et Test | Total HJ | Description comment la conception de la solution prend en compte l'exigence client | Conception réalisée par: | Revue conception réalisée par | Vérification de la conception réalisée par | Preuve de vérification | Notes | E001 | Configuration de ll'usine | | | | Modélisation de l'usine | | La solution offre un module ""Core"" qui permet de: -Modèliser l'usine : Site , Atelier , ligne , Poste , Machines - Les utilisateurs avec la gestion des permessions et des accées . - Gestion des shifts , des équipes et des plannifications."
MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx_2,MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx,Exigences/MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,2,7,2026-06-12T15:13:57.016561,427,"gestion des permessions et des accées . - Gestion des shifts , des équipes et des plannifications. - Configurer incidents qualité et les pannes de maintenace . | | | | | 3 | 1.5 | 4.5 | N/A | N/A | N/A | N/A | N/A |
| E002 | Chargement des données | | | | | | | | | | | 2 | 1 | 3 | | | | | |
| E003 | Gestion des opérations | | | | | | Adaptation : La solution porppose d'ajouter le gestion des gammes opératoires par porduit ."
MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx_3,MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx,Exigences/MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,3,7,2026-06-12T15:13:57.016561,900,| | | | Adaptation : La solution porppose d'ajouter le gestion des gammes opératoires par porduit . | | | | | 0 | 0 | 0 | | | | | | | E004 | Gestion des OF | | | | | | | | | | | 0 | 0 | 0 | | | | | | | E005 | Suivi de la production des semi finis | | | | | | | | | | | 0 | 0 | 0 | | | | | | | E006 | Suivi de la pproduction des PF | | | | | | | | | | | 0 | 0 | 0 | | | | | | | E007 | fihce d'auto-contrôle qualité par opération | | | | | | | | | | | 0 | 0 | 0 | | | | | | | E008 | Fiche de contrôle qualité par opération | | | | | | | | | | | 0 | 0 | 0 | | | | | | | | Suivi des arrêts | | | | | | | | | | | | 0 | 0 | | | | | | | | | | | | | | | | | | | | 0 | 0 | | | | | | | | Suivi de l'énergie | | | | | | | | | | | | 0 | 0 | | | | | | | | Suivi de l'impact carbonne | | | | | | | | | | | | 0 | 0 | | | | | | | | Résumé OF | | | | | | Adaptation : ajouter le bilan carbon dans le résumé OF | | | |
MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx_4,MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx,Exigences/MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,4,7,2026-06-12T15:13:57.016561,841,| | | | | | | Résumé OF | | | | | | Adaptation : ajouter le bilan carbon dans le résumé OF | | | | | | 0 | 0 | | | | | | | | | | | | | | | | | | | | 0 | 0 | | | | | | | | | | | | | | | | | | | | 0 | 0 | | | | | | | | | | | | | | | | | | | | 0 | 0 | | | | | | | | | | | | | | | | | | | | 0 | 0 | | | | | | | | | | | | | | | | | | | | 0 | 0 | | | | | | | | | | | | | | | | | | | | | 7.5 | | | | | | [Sheet: Modifs Doc] | Gestion Exigences Projet | | | | | | Client | | MBG Contruction | | | | Projet | | 0 | | | | Réf BPA du Devis | | S0-00xyz | | | | Réf BPA du Projet | | PR-22-0xyz | | | | Réf Modèle Document | MD203 | | | | | Version Modèle Document | V1.5 | | | | | Version | Date | Modifications | Auteur(s) | Vérificateur(s) | Approbateur | V1.0 | [REDACTED_PHONE]:00:00 | Version initiale | Nihel K. | Mahdi B. + Ferjania BA | Imed A.
MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx_5,MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx,Exigences/MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,5,7,2026-06-12T15:13:57.016561,897,| V1.0 | [REDACTED_PHONE]:00:00 | Version initiale | Nihel K. | Mahdi B. + Ferjania BA | Imed A. [Sheet: Params] | BU | Nature | Exigence identifiée pendant la phase | Source | Oui/Non | Statut Client | Statut Interne | Catégorie | SE | Fonctionnelle | Commerciale | CdC client | Oui | Validée par le client | Validée | *** SE | SE-TN | Performance | Conception | Workshop/réunion client | Non | Non validée par client | Non validée | SE-Processus | SE-MA | Reglementaire | Réalisation | Workshop/réunion Interne | N/A | N/A | N/A | SE-Mécanique | SF | Sécurité | Mise en œuvre | Standards client | | | | SE-Electrique | R&D | Standard Client | Support et maintenance | Standards ADDIXO | | | | SE-Soft | LOOYAS | Standard ADDIXO | | Reglementation | | | | SE-Auto | A définir | | | Demande modification | | | | SE-Fabrication | | | | | | | | SE-Intégration | | | | | | | | SE-Achats | | | | | | |
MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx_6,MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx,Exigences/MD203- Exigences Projet Pilote MBG construction  V0.9.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,6,7,2026-06-12T15:13:57.016561,364,| | | | SE-Fabrication | | | | | | | | SE-Intégration | | | | | | | | SE-Achats | | | | | | | | *** SF | | | | | | | | SF-Processus | | | | | | | | SF-Fonctionnelle | | | | | | | | SF-Connectivité Machine | | | | | | | | SF-Intégration SI | | | | | | | | SF-Software | | | | | | | | SF-Infra IT | | | | | | | | *** TC | | | | | | | | TC-Prestations sur site client
MD203- Exigences Projet portail client Hydrex V1.0.xlsx_0,MD203- Exigences Projet portail client Hydrex V1.0.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.0.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,0,5,2026-06-12T15:13:57.078563,797,[Sheet: Gestion Exigences] | Gestion Exigences Projet | | | | | | | | | | | | Chiffrage Réalisation (SF only) | | | Revue et Vérification Pendant la Conception | | | | | | BU | | | | | | | | | | | | | | | | | | | | | Client | | | | | | | | | | | | | | | | | | | | | Projet | | | | | | | | | | | | | | | | | | | | | Réf BPA du Devis | | S0-00xyz | | | Zone de saisie | | | | | | | | | | | | | | | | Réf BPA du Projet | | PR-22-0xyz | | | | | | | | | | | | | | | | | | | Réf Modèle Document | | MD203 | | | | | Confidentiel | Usage Client Limité | | | | | | | | | | | | | | Version Modèle Document | | V1.5 | | | | | | | | | | | | | | | | | | | ID | Intitulé Exigence | Nature | Catégorie | Exigence idenfiée pendant la phase | Description de l'exigence | Source | Desciption de la solution ADDIXO |
MD203- Exigences Projet portail client Hydrex V1.0.xlsx_1,MD203- Exigences Projet portail client Hydrex V1.0.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.0.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,1,5,2026-06-12T15:13:57.078563,899,idenfiée pendant la phase | Description de l'exigence | Source | Desciption de la solution ADDIXO | Ecart entre exigence client et la solution proposée - préciser aussi les limites et hypothèses si applicable | Validation Interne | Validation Interne par: | Statut Client | HJ Dev | HJ Analyse et Test | Total HJ | Description comment la conception de la solution prend en compte l'exigence client | Conception réalisée par: | Revue conception réalisée par | Vérification de la conception réalisée par | Preuve de vérification | Notes | E001 | | | | | | | | | | | | 3 | 1.5 | 4.5 | N/A | N/A | N/A | N/A | N/A | | E002 | | | | | | | | | | | | 2 | 1 | 3 | | | | | | | E003 | | | | | | | | | | | | 0 | 0 | 0 | | | | | | | E004 | | | | | | | | | | | | 0 | 0 | 0 | | | | | | | E005 | | | | | | | | | | | | 0 | 0 | 0 | | | | | | | E006 | | | | | | | | | | | | 0 | 0 | 0 | | | | | | | E007 | | | | | | | |
MD203- Exigences Projet portail client Hydrex V1.0.xlsx_2,MD203- Exigences Projet portail client Hydrex V1.0.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.0.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,2,5,2026-06-12T15:13:57.078563,659,| 0 | 0 | 0 | | | | | | | E006 | | | | | | | | | | | | 0 | 0 | 0 | | | | | | | E007 | | | | | | | | | | | | 0 | 0 | 0 | | | | | | | E008 | | | | | | | | | | | | 0 | 0 | 0 | | | | | | | | | | | | | | | | | | | | | 7.5 | | | | | | [Sheet: Modifs Doc] | Gestion Exigences Projet | | | | | | Client | | 0 | | | | Projet | | 0 | | | | Réf BPA du Devis | | S0-00xyz | | | | Réf BPA du Projet | | PR-22-0xyz | | | | Réf Modèle Document | MD203 | | | | | Version Modèle Document | V1.5 | | | | | Version | Date | Modifications | Auteur(s) | Vérificateur(s) | Approbateur | V1.0 | [REDACTED_PHONE]:00:00 | Version initiale | Nihel K. | Mahdi B. + Ferjania BA | Imed A.
MD203- Exigences Projet portail client Hydrex V1.0.xlsx_3,MD203- Exigences Projet portail client Hydrex V1.0.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.0.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,3,5,2026-06-12T15:13:57.078563,897,| V1.0 | [REDACTED_PHONE]:00:00 | Version initiale | Nihel K. | Mahdi B. + Ferjania BA | Imed A. [Sheet: Params] | BU | Nature | Exigence identifiée pendant la phase | Source | Oui/Non | Statut Client | Statut Interne | Catégorie | SE | Fonctionnelle | Commerciale | CdC client | Oui | Validée par le client | Validée | *** SE | SE-TN | Performance | Conception | Workshop/réunion client | Non | Non validée par client | Non validée | SE-Processus | SE-MA | Reglementaire | Réalisation | Workshop/réunion Interne | N/A | N/A | N/A | SE-Mécanique | SF | Sécurité | Mise en œuvre | Standards client | | | | SE-Electrique | R&D | Standard Client | Support et maintenance | Standards ADDIXO | | | | SE-Soft | LOOYAS | Standard ADDIXO | | Reglementation | | | | SE-Auto | A définir | | | Demande modification | | | | SE-Fabrication | | | | | | | | SE-Intégration | | | | | | | | SE-Achats | | | | | | |
MD203- Exigences Projet portail client Hydrex V1.0.xlsx_4,MD203- Exigences Projet portail client Hydrex V1.0.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.0.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,4,5,2026-06-12T15:13:57.078563,364,| | | | SE-Fabrication | | | | | | | | SE-Intégration | | | | | | | | SE-Achats | | | | | | | | *** SF | | | | | | | | SF-Processus | | | | | | | | SF-Fonctionnelle | | | | | | | | SF-Connectivité Machine | | | | | | | | SF-Intégration SI | | | | | | | | SF-Software | | | | | | | | SF-Infra IT | | | | | | | | *** TC | | | | | | | | TC-Prestations sur site client
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_0,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,0,25,2026-06-12T15:13:57.163610,790,[Sheet: Gestion Exigences] | Gestion Exigences Projet | | | | | | | | | | | | | Chiffrage Réalisation (SF only) | | | Revue et Vérification Pendant la Conception | | | | | | BU | | SF | | | | | | | | | | | | | | | | | | | | Client | | PEC - Hydrex | | | | | | | | | | | | | | | | | | | | Projet | | Portail Client | | | | | | | | | | | | | | | | | | | | Réf BPA du Devis | | | S0-00xyz | | | | | | | | | | | | | | | | | | | Réf BPA du Projet | | | PR-22-0xyz | | | | | | | | | | | | | | | | | | | Réf Modèle Document | | | MD203 | | | | | Confidentiel | Usage Client Limité | | | | | | | | | | | | | | Version Modèle Document | | | V1.5 | | | | | | | | | | | | | | | | | | | Id | Objectif client | Intitulé Exigence | Nature | Catégorie | Exigence idenfiée pendant la phase | Description de
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_1,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,1,25,2026-06-12T15:13:57.163610,760,| Intitulé Exigence | Nature | Catégorie | Exigence idenfiée pendant la phase | Description de l'exigence | Source | Desciption de la solution MOMSOFT | Ecart entre exigence client et la solution proposée - préciser aussi les limites et hypothèses si applicable | Validation Interne | Validation Interne par: | Statut Client | HJ Dev | HJ Analyse et Test | Total HJ | Description comment la conception de la solution prend en compte l'exigence client | Conception réalisée par: | Revue conception réalisée par | Vérification de la conception réalisée par | Preuve de vérification | Notes | E001 | Administration de l'application | Configuration | Fonctionnelle | SF-Fonctionnelle | Commerciale | Créer des comptes pour les utilisateurs internes et les clients.
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_2,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,2,25,2026-06-12T15:13:57.163610,895,"| SF-Fonctionnelle | Commerciale | Créer des comptes pour les utilisateurs internes et les clients. | CdC client | Configuration :
• Ajout, modification et suppression des utilisateurs internes (Admin, commerciaux, assistant commerciaux). • Ajout, modification et suppression des clients : Le client reçoit un mail contenant un lien à partir du quel il peut définir son mot de passe. • Affectation Client au commerciaux et aux assistants commerciaux
•Matrice des rôles | | | | | 3.5 | 1.75 | | | | | | |
| E003 | Permettre aux clients de suivre les commandes | Intégration des commandes | Fonctionnelle | SF-Fonctionnelle | Commerciale | Utiliser les API de Sage X3 pour synchroniser automatiquement les données à fréquence définie. | CdC client | API Intégration des commandes :
• Lire les données des commandes à partir de Sage X3 via webservice selon une fréquence prédéfinie ou à la demande."
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_3,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,3,25,2026-06-12T15:13:57.163610,877,"des commandes à partir de Sage X3 via webservice selon une fréquence prédéfinie ou à la demande. • Stocker les commandes dans la base de données Smart Factory. • Acquérir les données des bons de livraison et les factures à partir de Sage X3. • Acquérir les données du stock à partir de Sage X3. (Option) | Cette exigence nécéssite une collaboration entre l'équipe MOMSOFT et l'équipe Sage X3. Le nombre exact de webservice est à définir au cours du workshop. | | | | 9 | 4.5 | 13.5 | | | | | |
| E004 | Permettre aux clients de suivre les commandes | Affichage des commandes en cours | Fonctionnelle | SF-Fonctionnelle | Commerciale | Afficher les commandes avec leur statut (validée, expédiée, livrée), intégrées depuis Sage X3. | CdC client | Interface Suivi des commandes :
• Afficher les données des commandes notamment le Numéro commande, date, article, statut, quantité.."
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_4,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,4,25,2026-06-12T15:13:57.163610,891,"Afficher les données des commandes notamment le Numéro commande, date, article, statut, quantité.. •Tri et recherche multicritère | | | | | 1 | 0.5 | 1.5 | | | | | |
| E005 | Permettre aux clients d'accéder aux documents de commande | Visualisation des bons de livraison et factures | Fonctionnelle | SF-Fonctionnelle | Commerciale | Permettre la visualisation et le téléchargement en PDF des bons de livraison et factures. | CdC client | Interface Suivi des commandes :
• Visualiser les bons de livraison et les factures. • Télecharger les bons de livraison et les factures. --> Pour les commandes livrées | | | | | 7 | 3.5 | 10.5 | | | | | |
| E006 | Informer les clients sur les délais de livraison | Délais prévisionnels des commandes | Fonctionnelle | SF-Fonctionnelle | Commerciale | Afficher les délais prévisionnels à partir des données historiques de livraison extraites de Sage X3."
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_5,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,5,25,2026-06-12T15:13:57.163610,875,"les délais prévisionnels à partir des données historiques de livraison extraites de Sage X3. | CdC client | Interface Suivi des commandes :
• Afficher une estimation des délais prévisonnels par client, Produit, Famille de produit, Type de commande .. Cette estimation s'appuie sur ces données lues de Sage X3
• Délai d'expédition
• Réceptions prévues des commandes non soldées | | | | | 1 | 0.5 | 1.5 | | | | | |
| E007 | Informer les clients sur les ruptures de stock | Suivi des produits en rupture | Fonctionnelle | SF-Fonctionnelle | Commerciale | Afficher une liste des produits en rupture, avec cause, alternatives proposées et date estimée de réapprovisionnement. | CdC client | Interface stock en rupture (Côté fournisseur):
• Définir les produits en rupture de stock. • Définir les alternatives pour chaque produit. • Préciser la date estimée de réapprovisionnement."
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_6,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,6,25,2026-06-12T15:13:57.163610,795,"• Définir les alternatives pour chaque produit. • Préciser la date estimée de réapprovisionnement. Interface stock en rupture (Côté client):
• Consulter les produits en rupture, alternatives et date estimée de réapprovisionnement. •Tri et recherche multicritère | | | | | 1 | 0.5 | 1.5 | | | | | |
| E009 | Consulter les stocks disponibles | Consultation de stock en temps réel | Fonctionnelle | SF-Fonctionnelle | Commerciale | Consultation des stocks et des arrivages à venir via Sage X3 pour les clients premium. | CdC client | Configuration :
• Dans la création des clients, permettre de choisir les clients Premuim. Interface suivi du stock :
• Permettre l'accès à la table Suivi de stock pour les clients Premuim. • Permettre la consultation des arrivages à venir pour les clients Premuim."
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_7,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,7,25,2026-06-12T15:13:57.163610,713,"les clients Premuim. • Permettre la consultation des arrivages à venir pour les clients Premuim. | Hypothèse : A la mise à jour du stock sur Sage X3, l'information est communiqué à Smart Factory | | | | 2 | 1 | 3 | | | | | |
| E010 | Faciliter l’analyse des données | Export des données | Fonctionnelle | SF-Fonctionnelle | Commerciale | Permettre l’export des données visibles dans le portail en formats CSV/Excel. | CdC client | Export des données :
• Ajout des boutons d'export de données dans l'interface Suivi de commandes. • Ajout des boutons d'export de données dans les interface suivi de stock
• L'export de données s'effectue sous format Excel/Csv en fonction des filtres sélectionnés dans l'interfaces."
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_8,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,8,25,2026-06-12T15:13:57.163610,786,"de données s'effectue sous format Excel/Csv en fonction des filtres sélectionnés dans l'interfaces. | | | | | 1 | 0.5 | 1.5 | | | | | |
| E011 | Avoir une vue synthétique personnalisée | Tableau de bord client | Fonctionnelle | SF-Fonctionnelle | Commerciale | Offrir un tableau de bord avec widgets paramétrables : graphiques de suivi, alertes, etc. | CdC client | Tableau de bord :
• Suivi des commandes en cours. •KPI des commandes (5 / 6)
•Tri et recherche multicritère
Exemple :
Nombre de commande en cours, Nombre de commande en cours, | | | | | 4 | 2 | 6 | | | | | |
| E012 | Améliorer la communication avec Hydrex | Messagerie interne sécurisée (OPTION) | Fonctionnelle | SF-Fonctionnelle | Commerciale | Proposer une messagerie interne pour échanger avec le service commercial."
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_9,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,9,25,2026-06-12T15:13:57.163610,826,"| Commerciale | Proposer une messagerie interne pour échanger avec le service commercial. | CdC client | Messagerie Interne :
• Le client peut communiquer avec le service commercial directement via l'application. • Le client peut envoyer un message direct pour l'assistant commercial lui est attaché. • L'assistant commercial reçoit une notification browser. • L'assistant commercial reçoit un mail après X temps s'il n'a pas répondu au message client. • L'assistant commercial peut répondre directement aux clients. • Les clients reçoivent une notification browser. • Le client reçoit un mail après X temps s'il n'a pas répondu au message client. • Le client a un accès à un bouton qui affiche le numéro et l'e-mail du commercial. • L'historique de discussion est sauvgardé dans la base de données sécurisée de Smart Factory."
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_10,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,10,25,2026-06-12T15:13:57.163610,776,"• L'historique de discussion est sauvgardé dans la base de données sécurisée de Smart Factory. | Chaque Client est rattaché à un commercial et à un assistant commercial
deux boutons
•contacter assistant : chat
•contacter commercial : mail / Téléphone
Historique discussion une année | | | | 26 | 13 | 39 | | | | | |
| E013 | Obtenir rapidement des devis | Formulaire de demande de devis (OPTION) | Fonctionnelle | SF-Fonctionnelle | Commerciale | Intégrer un formulaire pour soumettre des demandes de devis. | CdC client | Interface suivi des devis :
• Dans l'interface Devis, le client peut créer une demande de devis. • Le commercial et l'assistant commercial reçoient cette demande et peut la consulter dans l'interface Devis. • Le commercial peut gérer le statut du devis."
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_11,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,11,25,2026-06-12T15:13:57.163610,681,"demande et peut la consulter dans l'interface Devis. • Le commercial peut gérer le statut du devis. | | | | | 2 | 1 | 3 | | | | | |
| E014 | Gérer les réclamations efficacement | Système de tickets (OPTION) | Fonctionnelle | SF-Fonctionnelle | Commerciale | Permettre aux clients de soumettre des réclamations via un système de tickets. | CdC client | Interface réclamations :
• Le client peut créer des réclamations. • L'équipe commercial reçoit une notification de réclamation. • L'équipe commercial peut consulter les réclamations. • L'équipe commercial peut envoyer un rapport des causes et des actions pour le client. • Le client peut consulter l'avancement de la réclamation."
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_12,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,12,25,2026-06-12T15:13:57.163610,819,"causes et des actions pour le client. • Le client peut consulter l'avancement de la réclamation. | | | | | 3 | 1.5 | 4.5 | | | | | |
| E015 | Optimiser les commandes | Module de suggestion de commande (OPTIONNEL) | Fonctionnelle | SF-Fonctionnelle | Commerciale | Proposer des suggestions d’articles à commander basées sur l’historique du client. | CdC client | Interface suivi des commandes :
Ajouter un champ période et un bouton Simulation des commandes qui génère une prédication des commandes de la période sélectionnée | | | | | 16.5 | 8.25 | 24.75 | | | | | |
| E016 | Assurer la sécurité des données | Authentification à 2 facteurs | Sécurité | SF-Fonctionnelle | Commerciale | Authentification via SMS ou email à chaque connexion. | CdC client | Authentification :
• Authentification à deux facteurs via email."
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_13,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,13,25,2026-06-12T15:13:57.163610,741,"à chaque connexion. | CdC client | Authentification :
• Authentification à deux facteurs via email. • Après introduction du Login et du Mot de passe, le client reçoit un e-mail contenant un OTP. • Le client introduit l'OTP afin d'accéder à l'application. • Les utilisateurs internes de l'application peuvent accéder sans doubles authentification. | Pas d'authentification via SMS. Décider sur la méthode d'authentification des utilisateurs internes. | | | | 5 | 2.5 | 7.5 | | | | | |
| E017 | Garantir la confidentialité des échanges | Chiffrement SSL/TLS | Sécurité | SF-Intégration SI | Commerciale | Chiffrement des données via SSL/TLS 1.3 ou supérieur. | CdC client | Sécurité :
• Les données sont chiffrées via SSL/TLS 1.3 ou supérieur."
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_14,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,14,25,2026-06-12T15:13:57.163610,893,"ou supérieur. | CdC client | Sécurité :
• Les données sont chiffrées via SSL/TLS 1.3 ou supérieur. | | | | | 3 | 1.5 | 4.5 | | | | | | | | | | | | | | | | | | | | | | 122.25 | | | | | | | | | | | | | | | | | | | | 85 | | | | | | | | [Sheet: E012] | Gestion Exigences Projet | | | | | | | | | | | | | Chiffrage Réalisation (SF only) | | | Revue et Vérification Pendant la Conception | | | | | | Dicortication de l'exigence | | | | | | | | | | | | | | | | | | | | | | ID | E012 | | | | | | | | | | | | | | | | | | | | | Intitulée | Messagerie interne | | | | | | | | | | | | | | | | | | | | | Id | Description | Frontend / backend | Nature | Catégorie | Exigence idenfiée pendant la phase | Description de l'exigence | Source | Desciption de la solution MOMSOFT | Ecart entre exigence client et la solution proposée - préciser aussi les limites et hypothèses si applicable | Validation Interne |"
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_15,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,15,25,2026-06-12T15:13:57.163610,849,"solution proposée - préciser aussi les limites et hypothèses si applicable | Validation Interne | Validation Interne par: | Statut Client | HJ Dev | HJ Analyse et Test | Total HJ | Description comment la conception de la solution prend en compte l'exigence client | Conception réalisée par: | Revue conception réalisée par | Vérification de la conception réalisée par | Preuve de vérification | Notes | E012.01 | start converstaion pop up | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | Créer des comptes pour les utilisateurs internes et les clients. | CdC client | Configuration :
• Ajout, modification et suppression des utilisateurs internes (Admin, commerciaux, assistant commerciaux). • Ajout, modification et suppression des clients : Le client reçoit un mail contenant un lien à partir du quel il peut définir son mot de passe."
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_16,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,16,25,2026-06-12T15:13:57.163610,824,": Le client reçoit un mail contenant un lien à partir du quel il peut définir son mot de passe. • Affectation Client au commerciaux et aux assistants commerciaux
•Matrice des rôles | | | | | 0.25 | 0.125 | 0.375 | | | | | |
| E012.02 | get all conversations ( conv list with pagination scroll to paginate ) | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | Utiliser les API de Sage X3 pour synchroniser automatiquement les données à fréquence définie. | CdC client | API Intégration des commandes :
• Lire les données des commandes à partir de Sage X3 via webservice selon une fréquence prédéfinie ou à la demande. • Stocker les commandes dans la base de données Smart Factory. • Acquérir les données des bons de livraison et les factures à partir de Sage X3. • Acquérir les données du stock à partir de Sage X3."
